4,2,1,2,19,27928,0.0021515,0.81681,0.0014331,27912,1.5398,441.75,584.58,1.2254,40,1700,1,0.0016683,0.70973,315.98,689.84,1.0291,60.053,17670,22799,46.566
4,2,1,2,20,25677,0.0027768,1.1251,0.0017147,25661,1.6571,456.16,671.43,1.2391,44,1563,1,0.0020281,0.81122,365.87,832.48,1.1589,71.256,20071,28872,52.044
4,1,1,3,21,19205,0.0024102,0.35103,0.0015622,19204,1.596,536.73,232.45,1.557,30,1170,1,0.0022701,0.84694,238.33,442.08,0.97058,46.285,16102,6741.2,43.595
4,1,1,3,22,19517,0.0023735,0.28969,0.0015897,19501,1.5429,549.97,188.31,1.3208,31,1188,1,0.0019642,1.0004,300.16,354.26,0.93458,46.286,17049,5649.2,38.304
4,1,1,3,23,17693,0.0023285,0.24958,0.0014708,17677,1.6464,598.54,176.48,1.5554,26,1077,1,0.0021118,0.94754,302.9,390.09,1.0541,41.16,15562,4411.9,37.331
4,1,1,3,24,17776,0.0031299,0.64938,0.0019127,17776,1.686,391.88,349.8,1.4115,34,1083,1,0.0025409,0.82352,195.87,540.19,0.95434,55.637,13324,11543,45.167
4,1,1,3,25,11910,0.0020018,0.51817,0.0014293,11894,1.4881,573.53,385.2,1.5152,17,725,1,0.0019109,0.86552,362.92,569.32,1.0105,23.809,9750,6163.1,22.729
4,2,1,3,26,13701,0.0028519,0.80931,0.0017517,13701,1.6988,376.71,482.1,1.6364,24,835,1,0.0026276,0.69738,247.45,629.08,1.0543,39.073,9041,11088,36
4,2,1,3,27,5750,0.0027381,0.51422,0.001744,5734,1.7445,462.7,327.62,1.8761,10,350,1,0.0026175,0.81271,217.29,520.29,1.0661,15.7,4627,2948.6,15.009
4,2,1,3,28,12288,0.002446,0.10607,0.0015462,12288,1.6698,667.05,72.411,1.459,19,749,1,0.0020185,0.87674,459.49,84.998,1.0218,30.057,12674,1303.4,24.803
4,2,1,3,29,9791,0.00187,0.044671,0.0012276,9775,1.6618,629.33,39.696,1.5795,12,596,1,0.0016159,1.0116,213.61,22.088,0.80551,18.28,7552,436.65,15.795
4,2,1,3,30,8231,0.0020453,0.039952,0.0013366,8230,1.6833,683.82,32.88,1.3968,11,502,1,0.0015275,0.7858,510.66,22.774,1.0418,16.833,7522,328.8,12.571
5,1,1,1,1,22622,0.0011546,0.099628,0.00075148,22622,1.6324,1057.8,140.86,1.4473,17,1378,1,0.00095968,0.71948,1142.1,134.16,1.1223,26.118,17982,2253.8,21.71
5,1,1,1,2,11828,0.0022311,0.35361,0.0014392,11812,1.6471,588.88,261.06,1.5372,17,720,1,0.0019521,0.85044,445.45,467.46,1.056,26.354,10011,4176.9,23.059
5,1,1,1,3,23163,0.0029655,0.34524,0.0018145,23147,1.6742,461.83,194.91,1.7253,42,1410,1,0.0029815,0.68816,325.91,354.54,1.0174,68.642,19397,7991.2,69.013
5,1,1,1,4,20602,0.0015165,0.20647,0.0010687,20585,1.4865,671.73,202.39,1.3798,22,1254,1,0.0013406,0.7222,659.06,372.58,1.1008,31.217,14778,4250.2,27.595
5,1,1,1,5,8149,0.0012783,0.14028,0.00085911,8148,1.7359,457.14,190.51,1.6265,7,497,1,0.00099812,1.0845,213.33,167.14,1.0653,10.416,3200,1143,8.1327
5,1,1,1,6,8379,0.0025763,0.61287,0.0017904,8378,1.5418,448.53,366.76,1.4897,15,511,1,0.0023116,0.99912,252.43,562.45,1.0989,21.585,6728,5134.6,19.366
5,2,2,2,7,36685,0.0030164,0.73417,0.0018809,36684,1.6273,425.41,396.06,1.3614,69,2234,1,0.0024865,0.50469,334.09,555.33,1.2674,110.65,29353,26932,91.214
5,1,2,2,8,55051,0.0031577,0.92168,0.0019981,55051,1.5948,357.57,465.5,1.439,110,3352,1,0.002823,0.65808,220.54,574.72,1.1245,173.83,39333,50739,155.41
5,1,2,2,9,39460,0.0032363,0.81851,0.0020274,39460,1.6165,377.07,408.84,1.402,80,2403,1,0.0027714,0.72284,252.56,568.43,1.1114,127.7,30166,32298,109.36
5,2,2,2,10,24544,0.0028836,0.8883,0.0018742,24544,1.5728,376.54,484.5,1.0645,46,1495,1,0.0019084,0.93858,210.1,621.25,0.97026,70.776,17321,21803,46.839
5,2,1,1,11,27320,0.0029939,1.031,0.0020144,27303,1.5138,398.44,521.28,1.3307,55,1663,1,0.0025832,0.60274,306.74,628.03,1.229,81.743,21914,28149,70.529
5,2,1,1,12,18580,0.0031267,0.59751,0.002047,18564,1.5687,390.18,299.79,1.3132,38,1131,1,0.0025465,0.55972,196.71,420.9,1.169,58.044,14827,11092,47.273
5,2,1,1,13,22770,0.0033956,0.88769,0.0021536,22753,1.6096,356.88,420.78,1.2305,49,1386,1,0.0025418,0.67442,131.71,558.35,1.0562,77.26,17487,20198,57.833
5,2,1,1,14,18547,0.0033514,1.3031,0.0022665,18531,1.5148,340.29,588.97,1.603,42,1129,1,0.00346,0.46758,251.04,780.6,1.2373,62.105,14292,24148,64.118
5,2,1,1,15,14818,0.0033192,0.95558,0.0020921,14818,1.6395,397.13,471.99,1.4036,31,903,1,0.002747,0.64734,202.13,650.98,1.0991,49.184,12311,14160,40.705
5,2,1,1,16,10957,0.0027591,0.74507,0.0020108,10941,1.4375,428.27,388.18,1.7115,22,667,1,0.0031285,0.7443,285.71,570.83,1.0802,30.187,9422,8151.8,34.229
5,2,2,2,17,32955,0.0031551,0.76482,0.0020027,32955,1.5996,380.82,387.77,1.6414,66,1998,1,0.0031877,0.66827,209.26,495.18,1.1859,103.98,25134,25205,105.05
5,2,2,2,18,25760,0.0035996,0.7292,0.0022919,25743,1.5977,313.92,323.65,1.6184,59,1568,1,0.0035835,0.5766,188.83,458.73,1.1935,92.665,18521,18772,92.25
5,2,2,2,19,24971,0.0026161,1.0422,0.001682,24971,1.5933,395.21,634.76,0.81095,42,1521,1,0.001299,0.74194,294.86,664.73,0.86175,65.325,16599,26025,32.438
5,2,2,2,20,29768,0.003025,0.87335,0.0018476,29768,1.6675,412.04,481.44,1.4665,55,1813,1,0.002611,0.77273,345.81,570.95,1.0305,90.047,22662,25998,77.723
5,1,1,3,21,28142,0.0022332,0.18061,0.0014214,28142,1.6115,668,130.33,1.3069,40,1714,1,0.0017647,1.0556,393.56,270.99,0.98288,62.847,26720,5082.8,49.662
5,1,1,3,22,32955,0.0015882,0.56788,0.0011233,32939,1.4532,715.19,519.59,1.4988,37,2006,1,0.0015926,0.71314,524.52,743.47,1.053,52.314,26462,18705,52.459
5,1,1,3,23,26515,0.0012843,0.7823,0.00083025,26498,1.6205,924,987.12,1.0183,22,1614,1,0.00076856,0.96708,1067,1951.2,1.0648,34.031,20328,20729,20.365
5,1,1,3,24,17051,0.0016359,0.36728,0.0011746,17027,1.4661,646.55,329.14,1.3082,20,1038,1,0.001383,0.91338,452.62,469.04,0.79478,27.855,12931,6253.7,23.548
5,1,1,3,25,19862,0.0021172,0.45205,0.0014098,19861,1.5574,509.43,332.52,1.4077,28,1210,1,0.0018428,0.84686,278.59,505.04,0.98231,42.05,14264,8978.1,36.6
5,2,1,3,26,11648,0.0020604,0.55832,0.0014596,11647,1.4998,526.88,406.42,1.7945,17,710,1,0.0023112,0.98679,410.82,614.05,1.2014,23.997,8957,6502.8,26.918
